ExperimentName,Subject,Session,Age,Group,Handedness,Sex,Label,Identity,Shape,Target.ACC,Target.RESP,Target.RT
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,853
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,661
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,406
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,790
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,880
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,480
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,752
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,1071
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,735
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,623
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,896
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,512
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,522
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,682
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,618
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,714
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,970
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,522
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,683
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,747
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,427
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,1067
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,459
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,443
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,635
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,,0
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,699
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,635
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,427
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,619
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,651
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,491
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,411
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,668
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,0,m,524
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,732
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,716
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,332
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,0,,0
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,668
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,748
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,717
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,588
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,342
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,m,630
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,,0
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,838
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,790
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,438
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,663
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,519
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,439
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,487
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,567
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,727
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,503
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,0,n,695
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,648
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,520
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,792
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,839
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,455
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,999
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,0,,0
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,663
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,1000
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,0,,0
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,760
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,0,,0
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,807
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,663
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,1015
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,519
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,550
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,838
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,615
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,999
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,583
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,871
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,823
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,631
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,839
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,647
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,680
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,232
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,0,n,696
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,792
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,472
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,408
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,536
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,265
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,200
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,0,m,920
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,488
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,520
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,456
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,520
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,m,376
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,377
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,0,m,1049
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,547
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,0,,0
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,627
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,499
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,451
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,99
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,436
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,644
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,574
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,413
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,605
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,0,,0
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,493
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,0,n,525
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,478
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,414
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,382
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,622
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,782
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,494
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,510
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,558
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,543
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,687
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,735
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,511
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,494
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,558
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,558
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,990
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,,0
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,575
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,591
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,751
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,687
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,607
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,639
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,400
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,656
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,474
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,954
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,1098
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,746
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,554
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,921
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,1098
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,,0
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,500
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,532
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,,0
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,585
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,505
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,361
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,697
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,m,905
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,586
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,842
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,777
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,697
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,1081
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,777
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,m,921
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,569
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,778
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,0,m,618
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,900
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,548
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,1060
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,532
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,500
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,900
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,661
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,453
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,437
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,740
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,452
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,404
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,468
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,532
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,613
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,389
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,517
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,485
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,277
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,485
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,533
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,821
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,582
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,470
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,886
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,726
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,726
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,517
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,421
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,742
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,838
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,630
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,358
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,390
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,1030
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,646
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,582
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,599
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,551
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,449
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,529
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,497
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,577
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,753
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,593
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,513
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,754
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,641
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,0,n,481
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,497
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,737
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,593
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,961
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,722
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,690
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,,0
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,0,n,946
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,708
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,501
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,1074
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,391
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,307
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,244
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,867
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,0,m,722
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,498
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,0,n,903
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,1047
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,631
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,0,m,919
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,599
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,893
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,635
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,744
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,936
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,648
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,344
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,424
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,603
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,m,728
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,952
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,632
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,712
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,760
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,665
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,552
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,456
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,0,n,825
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,665
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,713
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,761
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,633
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,,0
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,0,m,489
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,506
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,0,n,537
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,617
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,0,,0
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,649
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,697
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,1017
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,617
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,490
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,410
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,0,n,442
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,842
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,730
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,0,,0
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,650
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,570
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,830
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,555
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,715
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,0,m,829
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,650
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,570
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,906
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,666
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,427
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,860
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,475
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,619
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,939
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,939
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,635
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,507
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,620
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,460
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,923
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,588
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,523
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,475
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,827
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,908
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,540
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,428
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,620
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,476
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,412
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,444
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,556
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,413
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,621
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,607
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,493
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,477
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,637
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,0,n,897
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,817
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,785
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,657
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,642
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,818
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,322
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,0,,0
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,387
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,418
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,466
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,674
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,755
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,579
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,738
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,866
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,514
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,614
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,707
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,786
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,691
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,643
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,675
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,595
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,339
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,759
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,787
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,579
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,484
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,836
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,372
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,628
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,0,n,423
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,579
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,995
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,627
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,580
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,1,m,1001
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,1,m,489
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,676
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,564
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,628
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,564
breaking_mn,19,1,21,2,right,female,friend,stranger,C.bmp,0,n,507
breaking_mn,19,1,21,2,right,female,self,Self,T.bmp,1,n,277
breaking_mn,19,1,21,2,right,female,self,stranger,C.bmp,1,n,453
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,309
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,647
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,709
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,580
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,836
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,0,m,405
breaking_mn,19,1,21,2,right,female,self,Friend,S.bmp,1,m,757
breaking_mn,19,1,21,2,right,female,stranger,Friend,S.bmp,1,n,501
breaking_mn,19,1,21,2,right,female,stranger,stranger,C.bmp,1,n,437
breaking_mn,19,1,21,2,right,female,stranger,Self,T.bmp,0,n,821
breaking_mn,19,1,21,2,right,female,friend,Self,T.bmp,1,n,681
breaking_mn,19,1,21,2,right,female,friend,Friend,S.bmp,1,n,949
